ID DGE;Nombre Playa o ZBM;Municipio;Isla;Provincia;Grado de Protección;Afluencia maxima anual;Riesgo;Playa o ZBM;Bandera azul;Acceso PMR;Ducha adaptada;Aseo adaptado;Baño asistido;Sombra PMR;Aparcamientos;Aseo;Lavapies;Duchas;Alquiler de sombrillas;Alquiler de hamacas;Alquiler nautico;Area Infantil;Area Deportiva;Longitud (m);Anchura (m);Composición;Color;Condiciones de baño;Condiciones de entorno;Condiciones de acceso;Carga poblacional;Latitud (º);Longitud (º);Fecha de última actualización
774223100;Playa La Grimona;Los Realejos;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Alto;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"300";"10";Bolos / Grava / Arena;Oscura;Oleaje fuerte;Semiurbana;A pie difícil;entre 20.000 y 100.000;"28°23'38.10138553""N";"16°36'34.45526555""W";7/12/2023
774223200;Playa El Socorro;Los Realejos;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Alto;Playa;Si;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;Si;"400";"60";Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil / Coche;entre 20.000 y 100.000;"28°23'39.24537959""N";"16°36'11.48091044""W";7/12/2023
774223300;El Guindaste;Los Realejos;Tenerife;Santa Cruz de Tenerife;null;null;Alto;ZBM;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;;;Roca;;;Aislada;;entre 20.000 y 100.000;"28°24'00.86123887""N";"16°35'46.54600870""W";7/12/2023
774223400;Playa de Castro;Los Realejos;Tenerife;Santa Cruz de Tenerife;null;;Alto;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"200";"31";Bolos / Arena;Oscura;Oleaje moderado;Aislada;A pie difícil;entre 20.000 y 100.000;"28°23'51.51184061""N";"16°35'33.40632910""W";7/12/2023
774223500;Playa La Fajana;Los Realejos;Tenerife;Santa Cruz de Tenerife;null;;Alto;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"300";"20";Bolos / Arena;Oscura;Oleaje fuerte;Aislada;A pie difícil;entre 20.000 y 100.000;"28°23'53.23403179""N";"16°35'16.35334296""W";7/12/2023
774223600;Playa de Los Roques;Los Realejos;Tenerife;Santa Cruz de Tenerife;null;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"350";"20";Bolos / Roca / Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil;entre 20.000 y 100.000;"28°24'14.02195519""N";"16°34'24.13998081""W";7/12/2023
775226100;Playa Moro;El Rosario;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;Playa;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;"40";"15";Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'07.71112342""N";"16°19'49.40455154""W";7/12/2023
775226200;Playa de La Nea;El Rosario;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;Playa;No;Si;null;null;null;null;Si;Si;No;No;Si;Si;No;No;No;"295";"25";Grava / Arena;Oscura;Oleaje moderado;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'13.74515367""N";"16°19'06.17299460""W";7/12/2023
775226300;Playa de Radazul;El Rosario;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;Playa;No;Si;null;null;null;null;Si;Si;Si;Si;Si;Si;No;Si;No;"30";"32";Arena;Oscura;Oleaje moderado;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'05.64488898""N";"16°19'30.75985819""W";7/12/2023
775226400;Playa Verrugato;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"10";"5";Callaos / Grava / Arena;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'28.81705294""N";"16°18'42.18664245""W";7/12/2023
775226500;ZBM de Boca Cangrejo;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Roca;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'23.05357325""N";"16°18'53.67852122""W";7/12/2023
775226600;Playa de Tabaiba I y II;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"90";"10";Callaos / Grava / Arena;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'07.89167687""N";"16°19'46.73153741""W";7/12/2023
775226700;Piscina Natural de Tabaiba;El Rosario;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;ZBM;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;Si;"37";"19";;;Aguas tranquilas;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'06.63928830""N";"16°19'51.03803448""W";7/12/2023
775226800;Playa Las Hermanitas;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"150";"10";Roca / Callaos;;;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°24'02.69076954""N";"16°20'00.24113079""W";7/12/2023
775226900;Playa El Puertito;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"85";"15";Roca / Callaos;;;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°23'55.33685194""N";"16°20'06.28640193""W";7/12/2023
775227000;Playa El Varadero;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"25";"20";Roca / Grava / Arena;;;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°23'52.07454126""N";"16°20'07.15523716""W";7/12/2023
775227100;Playa Cabezo Barranco Hondo;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"39";"15";Roca / Bolos;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°23'48.12407034""N";"16°20'12.88236097""W";7/12/2023
775227200;Playa de Barranco Hondo;El Rosario;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"21";"20";Grava / Arena;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°23'48.44857326""N";"16°20'14.68890812""W";7/12/2023
776229100;Charco de La Laja;San Juan de la Rambla;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Alto;ZBM;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"26";"20";Roca;;Oleaje fuerte;Urbana;A pie fácil;<5.000;"28°23'46.70353853""N";"16°39'06.66946000""W";19/8/2024
776229200;Los Roques;San Juan de la Rambla;Tenerife;Santa Cruz de Tenerife;null;Baja;Alto;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"500";"15";Callaos;;Oleaje fuerte;Urbana;A pie difícil;<5.000;"28°23'46.17599682""N";"16°38'48.84882800""W";7/12/2023
776229300;Las Aguas;San Juan de la Rambla;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"53";"10";Callaos;;Oleaje fuerte;Urbana;A pie fácil / Coche;<5.000;"28°23'40.06188018""N";"16°38'18.74263666""W";7/12/2023
776229400;Charco del Río;San Juan de la Rambla;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"26";"15";Roca / Callaos;;Oleaje fuerte;Semiurbana;A pie difícil;<5.000;"28°23'45.15215439""N";"16°37'54.33648008""W";7/12/2023
777231100;San Blas;San Miguel de Abona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;Si;No;No;No;No;Si;No;No;No;No;No;No;No;No;"260";"22";Roca / Callaos;;Aguas tranquilas / Oleaje moderado;Urbana;A pie fácil;entre 20.000 y 100.000;"28°01'41.06487781""N";"16°35'52.90158894""W";7/12/2023
777231200;El Barranco;San Miguel de Abona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"120";"28";Roca / Callaos;;Oleaje moderado / Ventosa;Aislada;A pie fácil;entre 20.000 y 100.000;"28°01'07.60220048""N";"16°37'15.49432761""W";7/12/2023
777231300;Los Colmenares;San Miguel de Abona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"230";"35";Roca / Callaos;;Oleaje moderado / Ventosa;Aislada;A pie fácil;entre 20.000 y 100.000;"28°01'07.98401534""N";"16°37'28.65932302""W";7/12/2023
777231400;Amarilla;San Miguel de Abona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"50";"8";Roca / Callaos;;Aguas tranquilas / Ventosa;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°00'33.45241913""N";"16°38'16.51145406""W";7/12/2023
778233100;Playas de Tamadite;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"250";"40";Grava / Arena;Oscura;Oleaje fuerte;Aislada;A pie difícil;208715;"28°34'13.05397104""N";"16°15'12.55035933""W";19/8/2024
778233200;Playa Cuchillo Mulato;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Roca / Grava;;;Aislada;;208715;"28°34'03.79713439""N";"16°14'06.64975841""W";19/8/2024
778233300;Playa del Cardonal;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"564";"32";Callaos / Arena;Oscura;;Aislada;;208715;"28°34'04.03070475""N";"16°12'56.66304658""W";19/8/2024
778233400;Playa Tachero;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"800";"30";Bolos / Grava;;Oleaje fuerte;Aislada;A pie fácil / Coche;208715;"28°33'56.03761579""N";"16°13'22.13305753""W";19/8/2024
778233500;Playa del Roque de Las Bodegas;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Medio;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"380";"45";Roca / Grava / Arena;Oscura;Oleaje fuerte;Semiurbana;Coche;208715;"28°34'11.29133462""N";"16°12'17.20280967""W";7/12/2023
778233600;Playa de Almáciga;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Medio;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"300";"35";Roca / Arena;Oscura;Oleaje fuerte;Aislada;Coche;208715;"28°34'20.29809091""N";"16°11'33.57182501""W";7/12/2023
778233700;Playa de Benijo;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Baja;Medio;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"300";"30";Arena;Oscura;Oleaje moderado;Aislada;A pie fácil;208715;"28°34'32.79862384""N";"16°11'09.77187241""W";20/8/2024
778233800;Playa de Fabián;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"1000";"25";Callaos / Grava / Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil;208715;"28°34'42.71260790""N";"16°10'50.87083818""W";7/12/2023
778233900;Playa El Draguiillo;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"150";"30";Grava / Arena;Oscura;Oleaje fuerte;Aislada;A pie difícil / Barco;208715;"28°34'51.15061069""N";"16°10'44.50460078""W";20/8/2024
778234000;Playa El Atracadero;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"149";"11";Callaos;;;Aislada;;208715;"28°35'02.73447194""N";"16°10'04.98790351""W";20/8/2024
778234100;Playa La Tambora;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"377";"17";Roca / Callaos;;;Aislada;;208715;"28°35'12.37342328""N";"16°09'40.54424874""W";21/8/2024
778234200;Playa del Fuentecillo;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"292";"20";Callaos;;;Aislada;;208715;"28°35'15.75748153""N";"16°09'23.46496964""W";21/8/2024
778234300;Playa del Roque;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"120";"16";Arena;Oscura;Oleaje moderado;Aislada;A pie difícil / Barco;208715;"28°34'47.75410502""N";"16°08'05.47789609""W";21/8/2024
778234400;Playa de Casas Blancas;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"80";"12";Grava;;Oleaje fuerte;Aislada;Barco;208715;"28°34'44.03267402""N";"16°08'06.18304443""W";21/8/2024
778234500;Playa Ijuana;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"283";"16";Callaos / Arena;Oscura;;Aislada;;208715;"28°32'42.84752150""N";"16°07'39.38181061""W";21/8/2024
778234600;Playa de Anosma;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"170";"26";Callaos;;;Aislada;;208715;"28°33'46.61221400""N";"16°07'32.44720482""W";7/12/2023
778234700;Playa de Los Toscalitos;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"294";"254";Roca / Callaos;;;Aislada;;208715;"28°32'09.45128769""N";"16°07'44.01029910""W";21/8/2024
778234800;Playa de Antequera;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"400";"25";Arena;Oscura;Oleaje fuerte;Aislada;A pie difícil / Barco;208715;"28°32'06.19625265""N";"16°07'58.92342166""W";21/8/2024
778234900;Playa Zapata;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"140";"22";Callaos / Arena;Oscura;;Aislada;;208715;"28°31'56.72449953""N";"16°08'16.46905004""W";21/8/2024
778235000;Playa La Bruja;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"250";"18";Arena;Oscura;Oleaje fuerte;Aislada;Barco;208715;"28°31'52.73055067""N";"16°08'21.08296321""W";21/8/2024
778235100;Playa El Llano;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"110";"15";Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil / Barco;208715;"28°31'21.07065321""N";"16°09'15.22930466""W";21/8/2024
778235200;Playa El Burro;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"350";"15";Callaos / Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil;208715;"28°31'10.24490955""N";"16°09'50.80801323""W";21/8/2024
778235300;Playa El Balayo;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"360";"34";Arena;Oscura;Oleaje moderado;Aislada;Barco;208715;"28°31'05.89455249""N";"16°10'03.26680929""W";21/8/2024
778235400;Playa Fea;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"182";"21";Callaos / Arena;Oscura;;Aislada;;208715;"28°30'58.22812568""N";"16°10'16.11396409""W";21/8/2024
778235500;Playa Chica;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"100";"35";Arena;Oscura;Oleaje moderado;Semiurbana;Coche;208715;"28°30'55.87552384""N";"16°10'22.09257888""W";21/8/2024
778235600;Playa de Las Gaviotas;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Medio;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"250";"40";Arena;Oscura;Oleaje moderado;Semiurbana;Coche;208715;"28°30'48.87281051""N";"16°10'32.38525537""W";7/12/2023
778235700;Playa de Las Teresitas;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;Si;null;null;null;null;Si;Si;No;Si;Si;Si;Si;No;Si;"1300";"80";Arena;Dorada;Aguas tranquilas;Aislada;A pie fácil / Coche / Barco;208715;"28°30'30.20373929""N";"16°11'13.32062636""W";7/12/2023
778235800;Zona de baño de San Andrés;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;ZBM;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;;;Roca;;;Urbana;;208715;"28°30'11.99074515""N";"16°11'31.15317784""W";21/8/2024
778235900;Playa de Valleseco;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"80";"20";Grava;;Aguas tranquilas;Urbana;A pie fácil / Coche;208715;"28°29'11.01073783""N";"16°14'08.90604053""W";21/8/2024
778236000;Playa de Los Alemanes;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"104";"10";Mixto;;;Urbana;;208715;"28°28'55.61661053""N";"16°14'20.72334597""W";7/12/2023
778236100;Playa del club Náutico;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"13";"20";Grava / Arena;Oscura;;Urbana;;208715;"28°28'40.48307985""N";"16°14'30.72699629""W";7/3/2025
778236200;Zona de Baño Castillo de San Juan;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"247";"26";Roca / Cemento;;;Urbana;;208715;"28°27'17.36145863""N";"16°15'08.66103968""W";7/12/2023
778236300;Playa del Parque;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"115";"44";Arena;Oscura;;Urbana;;208715;"28°27'12.30777956""N";"16°15'13.99480177""W";7/12/2023
778236400;Playa de la Hondura;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Callaos / Arena;Oscura;;Urbana;;208715;"28°27'06.57105374""N";"16°15'36.65037842""W";7/12/2023
778236500;Zona de baño La Resbala;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"10";"6";Roca;;;Urbana;;208715;"28°26'28.36469703""N";"16°16'28.66565047""W";21/8/2024
778236600;Playa del Muerto;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"156";"12";Callaos;;;Aislada;;208715;"28°25'34.10152687""N";"16°17'30.92988565""W";21/8/2024
778236700;Playa del Recanto;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"94";"4";Callaos / Arena;Oscura;;Aislada;;208715;"28°25'31.63281610""N";"16°17'33.10221729""W";21/8/2024
778236800;Playa de Santa Ana;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"88";"3";Callaos / Arena;Oscura;;Aislada;;208715;"28°25'27.42299831""N";"16°17'37.05954356""W";21/8/2024
778236900;Muelle de Añaza;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Cemento / Callaos;;;Semiurbana;;208715;"28°25'12.99299524""N";"16°17'42.88290758""W";21/8/2024
778237000;Playa sin nombre;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Callaos;;;Semiurbana;;208715;"28°25'12.17068196""N";"16°17'47.20889639""W";21/8/2024
778237100;Los Pocitos;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"24";"15";Grava / Arena;Oscura;;Semiurbana;;208715;"28°25'03.89998429""N";"16°17'51.89391133""W";21/8/2024
778237200;Playa las Arenitas;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"131";"9";Callaos / Arena;Oscura;;Aislada;;208715;"28°24'59.42112619""N";"16°17'55.70585912""W";21/8/2024
778237300;Playa de los Rempujos;Santa Cruz de Tenerife;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;;;;;;208715;"28°34'54.11887914""N";"16°10'29.56161825""W";7/12/2023
779250100;Playa Barranco Hondo;Santa Úrsula;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"166";"7";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°26'14.84159503""N";"16°29'15.46743136""W";7/12/2023
780241100;La Arena;Santiago del Teide;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Medio;Playa;No;Si;null;null;null;null;Si;Si;Si;Si;Si;Si;No;No;No;"140";"40";Arena;Oscura;Oleaje moderado;Urbana;A pie fácil / Coche;16437;"28°13'47.11678829""N";"16°50'27.45551729""W";7/12/2023
780241200;Santiago;Santiago del Teide;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;No;No;Si;Si;No;No;No;No;No;"50";"20";Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;16437;"28°14'13.54927114""N";"16°50'33.78320972""W";7/12/2023
780241300;Los Guíos;Santiago del Teide;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Medio;Playa;No;Si;null;null;null;null;No;No;No;Si;Si;Si;No;No;No;"180";"20";Arena;Oscura;Oleaje moderado;Urbana;A pie fácil;16437;"28°14'51.70914846""N";"16°50'24.81637637""W";7/12/2023
780241400;Barranco Seco;Santiago del Teide;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"620";"20";Grava / Arena;Oscura;Aguas tranquilas;Aislada;A pie difícil / Barco;16437;"28°16'21.22700368""N";"16°50'59.34228663""W";7/12/2023
781243100;La Garañona;El Sauzal;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"1300";"10";Arena;Oscura;Oleaje fuerte;Aislada;A pie difícil;entre 5.000 y 20.000;"28°28'58.08164578""N";"16°26'12.86012940""W";7/12/2023
782245100;Charco de la Araña;Los Silos;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"100";"20";Grava / Arena;Oscura;Oleaje moderado;Semiurbana;A pie fácil / Coche;<5.000;"28°22'47.69922188""N";"16°48'53.30602135""W";7/12/2023
782245200;Agua Dulce;Los Silos;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"200";"18";Bolos / Grava;;Oleaje moderado;Aislada;A pie fácil / Coche;<5.000;"28°22'34.50658576""N";;3/4/2025
782245300;El Gomero;Los Silos;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"50";"15";Bolos / Grava / Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil / Coche;<5.000;"28°22'37.61225398""N";"16°47'57.79076149""W";7/12/2023
783247100;El Camello;Tacoronte;Tenerife;Santa Cruz de Tenerife;null;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"400";"20";Bolos / Roca;;Oleaje moderado;Aislada;A pie fácil;entre 20.000 y 100.000;"28°29'41.88727808""N";"16°25'33.94575722""W";7/12/2023
783247200;Playa de La Arena (Mesas del Mar);Tacoronte;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;Playa;Si;No;null;null;null;null;No;Si;No;Si;No;No;No;No;Si;"350";"30";Arena;Oscura;Oleaje moderado;Urbana;A pie fácil / Coche;entre 20.000 y 100.000;"28°29'59.88501790""N";"16°25'28.57785134""W";7/12/2023
